customer_id,system_loan_id,loan_number,approved_date,creation_date,loan_amount,total_due,term_days,good_bad_flag,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age,age_category,interest,employment_risk
8a85896653f0fed201540f40a3a45c14,301974587,5,2017-07-12,2017-07-12,20000.0,24500.0,30,Good,Savings,3.8556429,7.3372191,Stanbic IBTC,Permanent,37,"(18, 38]",4500.0,Low Risk
8a8589c1545181f3015454b4cdd9002b,301981324,7,2017-07-17,2017-07-17,10000.0,10750.0,15,Good,Savings,3.3349416,7.1170107,Diamond Bank,Permanent,46,"(38, 48]",750.0,Low Risk
8a858e005ca7abe3015ca9c692843861,301960017,2,2017-07-02,2017-07-02,10000.0,13000.0,30,Good,Savings,3.871098,7.3473618,Diamond Bank,Permanent,55,"(48, 58]",3000.0,Low Risk
8a858e035693e0290156b6bd3b483170,301970232,5,2017-07-09,2017-07-09,30000.0,34500.0,30,Good,Other,3.3560565,7.1874492,GT Bank,Permanent,63,"(58, 68]",4500.0,Low Risk
8a858e0a5668e69c01566f643ad645a9,301977841,10,2017-07-14,2017-07-14,20000.0,24500.0,30,Good,Other,3.5150748,6.4287105,GT Bank,Self-Employed,53,"(48, 58]",4500.0,Medium Risk
8a858e1d5cd58f9e015cd8c747ad7d06,301990954,2,2017-07-22,2017-07-22,10000.0,11500.0,15,Good,Savings,4.5545448,8.5524512,Access Bank,Permanent,34,"(18, 38]",1500.0,Low Risk
8a858e245c214660015c270224c83207,301986086,2,2017-07-19,2017-07-19,10000.0,11500.0,15,Good,Savings,7.4683637,9.0590862,GT Bank,Permanent,40,"(38, 48]",1500.0,Low Risk
8a858e345bd96da8015bd9def9c624f6,301966765,3,2017-07-06,2017-07-06,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858e455c1bf763015c1c4eab062420,301967549,3,2017-07-07,2017-07-07,10000.0,13000.0,30,Good,Savings,5.7529013,8.7182104,First Bank,Permanent,38,"(18, 38]",3000.0,Low Risk
8a858e5856b7840c0156b8f1f61f5f52,301972496,9,2017-07-11,2017-07-11,30000.0,34500.0,30,Good,Other,3.3288576,6.5519213,Access Bank,Permanent,48,"(38, 48]",4500.0,Low Risk
8a858e5f5af1e7e7015af206af7b09d8,301983453,4,2017-07-18,2017-07-18,20000.0,24500.0,30,Good,Savings,9.8062114,10.3173965,GT Bank,Permanent,46,"(38, 48]",4500.0,Low Risk
8a858e6c5bd3fbff015bd5736e545cd2,301988330,3,2017-07-20,2017-07-20,10000.0,11500.0,15,Good,Savings,3.4787141,6.4397212,GT Bank,Permanent,35,"(18, 38]",1500.0,Low Risk
8a858e6f5668e01701568cf7ba8e39da,301997001,2,2017-07-26,2017-07-26,10000.0,13000.0,30,Good,Other,5.7971047,5.4964304,First Bank,Unknown,36,"(18, 38]",3000.0,Unknown
8a858e725c360240015c3797bd734cf7,301980264,2,2017-07-16,2017-07-16,10000.0,13000.0,30,Good,Savings,3.3078002,6.6798913,GT Bank,Unknown,51,"(48, 58]",3000.0,Unknown
8a858e885b68546c015b789214a9131c,302003192,3,2017-07-30,2017-07-30,10000.0,13000.0,30,Good,Savings,3.3711733,6.4473775,GT Bank,Permanent,40,"(38, 48]",3000.0,Low Risk
8a858e8e5ca1f1a8015ca6a8cfcb31f4,301982513,2,2017-07-17,2017-07-17,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858e935cedfe55015cee2ad92f236f,302000586,2,2017-07-28,2017-07-28,10000.0,13000.0,30,Good,Savings,3.3064117,6.6683917,GT Bank,Permanent,32,"(18, 38]",3000.0,Low Risk
8a858ea45b35639b015b364dc0f72463,301996200,6,2017-07-26,2017-07-26,30000.0,34500.0,30,Good,Savings,6.5226089,9.643943,Zenith Bank,Permanent,40,"(38, 48]",4500.0,Low Risk
8a858eb4588604f701589223c5ab045f,301970935,7,2017-07-10,2017-07-10,10000.0,13000.0,30,Good,Savings,3.3901783,6.62935,Diamond Bank,Permanent,31,"(18, 38]",3000.0,Low Risk
8a858eba5c884d2a015c936df7c60af3,301984186,2,2017-07-18,2017-07-18,10000.0,11500.0,15,Good,Savings,3.3636987,6.5766607,First Bank,Permanent,42,"(38, 48]",1500.0,Low Risk
8a858ec35a428dcc015a4667481262fe,302001533,10,2017-07-29,2017-07-28,25000.0,28750.0,30,Good,Savings,3.4455849,6.4534188,GT Bank,Permanent,43,"(38, 48]",3750.0,Low Risk
8a858fe65675195a015679452588279c,301973257,10,2017-07-11,2017-07-11,40000.0,48000.0,60,Good,Savings,7.5336459,9.0468853,UBA,Permanent,43,"(38, 48]",8000.0,Low Risk
8a858ff25a6a19ee015a6acc4a986c80,301960046,6,2017-07-02,2017-07-02,20000.0,24500.0,30,Good,Savings,3.3487614,6.633217,Access Bank,Unknown,39,"(38, 48]",4500.0,Unknown
8a858ff9580b881201581f5624ee7a1b,301971856,2,2017-07-10,2017-07-10,10000.0,13000.0,30,Bad,Savings,3.8545554,7.3741253,Access Bank,Permanent,41,"(38, 48]",3000.0,Low Risk
8a8588b75438f499015444b1adf70876,301967018,10,2017-07-06,2017-07-06,30000.0,34500.0,30,Bad,Savings,7.9308911,5.0200622,First Bank,Permanent,39,"(38, 48]",4500.0,Low Risk
8a858e1c5bab1191015baca490325254,301961775,3,2017-07-03,2017-07-03,10000.0,13000.0,30,Bad,Savings,3.3976564,7.177822,Sterling Bank,Permanent,37,"(18, 38]",3000.0,Low Risk
8a858e6f5668e01701568392953a495d,301977173,6,2017-07-14,2017-07-14,30000.0,34500.0,30,Bad,Other,8.113206,6.3245244,UBA,Student,37,"(18, 38]",4500.0,High Risk
8a858ed75bb64559015bbdf931c10be3,301986353,4,2017-07-19,2017-07-19,10000.0,11500.0,15,Bad,Savings,-98.4953943,29.4255413,First Bank,Permanent,44,"(38, 48]",1500.0,Low Risk
8a858f295c8d307f015c95b5b13724f7,301965329,2,2017-07-05,2017-07-05,10000.0,13000.0,30,Bad,Savings,7.5650486,8.9167266,GT Bank,Permanent,50,"(48, 58]",3000.0,Low Risk
8a858f685a384e25015a39302e0d48a9,301974796,4,2017-07-12,2017-07-12,10000.0,11500.0,15,Bad,Savings,3.5227013,6.6663538,Access Bank,Permanent,35,"(18, 38]",1500.0,Low Risk
8a858fc959bc56c80159c034e75a05be,301960918,2,2017-07-03,2017-07-03,10000.0,11500.0,15,Bad,Savings,5.7616084,7.4446011,Skye Bank,Unknown,47,"(38, 48]",1500.0,Unknown
8a858fee580afd2b01580c5b0ff97399,301999823,3,2017-07-28,2017-07-28,10000.0,13000.0,30,Bad,Savings,7.0765683,4.7325129,UBA,Student,38,"(18, 38]",3000.0,High Risk
8a85882653e2eb990153e7a9eda325a7,301996404,5,2017-07-26,2017-07-26,10000.0,11125.0,15,Good,Other,6.7654346,6.1125823,Diamond Bank,Permanent,34,"(18, 38]",1125.0,Low Risk
8a8588dd54be35520154bf9790ea4a55,301997478,2,2017-07-26,2017-07-26,10000.0,11500.0,15,Bad,Savings,7.129383,8.9181002,UBA,Permanent,45,"(38, 48]",1500.0,Low Risk
8a858928548fb121015495dafe41016b,301976168,10,2017-07-13,2017-07-13,20000.0,22000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",2000.0,Unknown
8a85898a53d0af400153d7dc5cc22b9f,301962779,10,2017-07-04,2017-07-04,20000.0,22000.0,30,Good,Savings,3.9906063,7.4251199,GT Bank,Permanent,33,"(18, 38]",2000.0,Low Risk
8a858e0256b781d80156b8f2d33c4f27,301972261,5,2017-07-10,2017-07-10,15000.0,18375.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3375.0,Unknown
8a858e0c552ae0b8015543cb7d1a5cbd,301975053,11,2017-07-12,2017-07-12,30000.0,34500.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a858e105bd92644015be812e5683388,301975204,4,2017-07-12,2017-07-12,30000.0,39000.0,60,Good,Savings,7.0681633,4.8274278,EcoBank,Student,37,"(18, 38]",9000.0,High Risk
8a858e1d5c5a460c015c5a51775a0613,301958966,2,2017-07-01,2017-07-01,10000.0,13000.0,30,Bad,Savings,3.3768003,6.4898933,First Bank,Unknown,35,"(18, 38]",3000.0,Unknown
8a858e325d3245ec015d328e6b0b1fcc,301995397,2,2017-07-25,2017-07-25,10000.0,11500.0,15,Good,Savings,7.4319846,10.5241379,GT Bank,Permanent,50,"(48, 58]",1500.0,Low Risk
8a858e3d5c3b5122015c43f776bd4a3a,301967031,3,2017-07-06,2017-07-06,20000.0,24500.0,30,Good,Savings,3.3472352,6.4568867,First Bank,Permanent,33,"(18, 38]",4500.0,Low Risk
8a858e585693982b015699e7c57e03e2,301981320,3,2017-07-17,2017-07-17,10000.0,11500.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858e5e57adcb8e0157b5023bf2676e,301995466,3,2017-07-25,2017-07-25,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858e675c3fe0a1015c55131ebd5fa6,301966846,2,2017-07-06,2017-07-06,10000.0,13000.0,30,Good,Savings,3.4250419,6.4304949,First Bank,Permanent,32,"(18, 38]",3000.0,Low Risk
8a858e6a5bfd4b54015c0dc45b31270b,301966741,3,2017-07-06,2017-07-06,10000.0,13000.0,30,Good,Savings,3.3729167,6.5354983,EcoBank,Unknown,46,"(38, 48]",3000.0,Unknown
8a858e705b3a03c7015b3ceed0d531fb,301964676,4,2017-07-05,2017-07-05,20000.0,24500.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a858e7d595026f80159636aa36f487b,301958963,6,2017-07-01,2017-07-01,10000.0,11500.0,15,Bad,Savings,-3.5600504,54.5930709,Access Bank,Permanent,37,"(18, 38]",1500.0,Low Risk
8a858e8d56b784480156cc1a80f60132,301995438,12,2017-07-25,2017-07-25,40000.0,44000.0,30,Good,Savings,3.3435,6.6925533,GT Bank,Self-Employed,58,"(48, 58]",4000.0,Medium Risk
8a858e9d5bfd7037015c07cdd6f1278d,301999007,3,2017-07-27,2017-07-27,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858eab5cf9c4c8015cfa0b1d8e1c67,301975249,2,2017-07-12,2017-07-12,10000.0,11500.0,15,Good,Savings,3.4581081,6.4303774,Access Bank,Student,33,"(18, 38]",1500.0,High Risk
8a858eb85cef9327015cf2b1db7c052c,301991268,2,2017-07-22,2017-07-22,10000.0,13000.0,30,Good,Savings,3.4272868,6.464175,GT Bank,Permanent,38,"(18, 38]",3000.0,Low Risk
8a858ebc572e1e3a01572f517e505dc4,301990926,8,2017-07-22,2017-07-22,20000.0,24500.0,30,Bad,Other,5.5920589,6.2766138,Fidelity Bank,Student,35,"(18, 38]",4500.0,High Risk
8a858ec55ca7919d015cab70e8954f34,301964266,2,2017-07-05,2017-07-05,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858ec95afc0922015b0a6d75655b14,301980625,4,2017-07-16,2017-07-16,20000.0,22250.0,15,Good,Savings,3.2989295,6.6561527,GT Bank,Permanent,37,"(18, 38]",2250.0,Low Risk
8a858ed45c454c11015c53de37e71789,301977222,3,2017-07-14,2017-07-14,10000.0,11000.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1000.0,Unknown
8a858eda5c8863ff015c8c2578833357,301966806,2,2017-07-06,2017-07-06,10000.0,13000.0,30,Good,Savings,3.3420954,6.4322547,Access Bank,Permanent,43,"(38, 48]",3000.0,Low Risk
8a858edf57f78fed0157fdd279342ccf,301973092,5,2017-07-11,2017-07-11,20000.0,22250.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",2250.0,Unknown
8a858ee55c830000015c867880563fc3,301961432,2,2017-07-03,2017-07-03,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858eef55548905015574ae2dcb526f,301994698,14,2017-07-25,2017-07-25,20000.0,21000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1000.0,Unknown
8a858efd5ca70688015cabd1f1e94b55,301997763,2,2017-07-26,2017-07-26,10000.0,11500.0,15,Good,Savings,3.3628497,6.6424853,GT Bank,Permanent,34,"(18, 38]",1500.0,Low Risk
8a858f045556eaa40155698324e4555e,301971075,10,2017-07-10,2017-07-10,40000.0,44000.0,30,Good,Other,4.5256511,8.4689955,GT Bank,Permanent,41,"(38, 48]",4000.0,Low Risk
8a858f0b5d36a8e1015d36cd984b1990,301999160,2,2017-07-27,2017-07-27,10000.0,13000.0,30,Good,Current,3.2929328,6.4972875,Stanbic IBTC,Permanent,55,"(48, 58]",3000.0,Low Risk
8a858f115cea8545015cee1518b54081,301991568,2,2017-07-23,2017-07-23,10000.0,13000.0,30,Good,Savings,5.203305,7.2477267,Access Bank,Permanent,41,"(38, 48]",3000.0,Low Risk
8a858f1955b1c4df0155d4ad1adb462c,301993514,2,2017-07-24,2017-07-24,10000.0,11500.0,15,Good,Savings,5.6153833,6.3106117,GT Bank,Self-Employed,43,"(38, 48]",1500.0,Medium Risk
8a858f255c78552d015c78e0f386678f,301974578,2,2017-07-12,2017-07-12,10000.0,11500.0,15,Good,Savings,3.5061889,6.432887,GT Bank,Permanent,41,"(38, 48]",1500.0,Low Risk
8a858f2756cec0a30156cfd1af1c0216,301966835,7,2017-07-06,2017-07-06,30000.0,34500.0,30,Good,Other,4.710238,8.1560615,GT Bank,Permanent,57,"(48, 58]",4500.0,Low Risk
8a858f2c58dc6e680158e2d0956179ca,301971914,4,2017-07-10,2017-07-10,10000.0,11500.0,15,Bad,Savings,3.36992,6.5328119,GT Bank,Unknown,36,"(18, 38]",1500.0,Unknown
8a858f305c8dd672015c9bc5e91c1812,301971114,2,2017-07-10,2017-07-10,10000.0,11500.0,15,Good,Savings,3.3288,6.508595,Access Bank,Permanent,41,"(38, 48]",1500.0,Low Risk
8a858f395b3968f6015b3970a22f0ba7,301972614,4,2017-07-11,2017-07-11,10000.0,13000.0,30,Good,Savings,7.5604399,8.9250223,GT Bank,Permanent,37,"(18, 38]",3000.0,Low Risk
8a858f4156939c3c01569eb58e93629a,301989247,9,2017-07-21,2017-07-21,10000.0,11500.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858f525bedff8d015bef8f8f9b6e4a,301974754,3,2017-07-12,2017-07-12,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858f585cf9d48b015cff6828b66435,302000134,2,2017-07-28,2017-07-28,10000.0,11500.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858f5f5b39bb0c015b3cb38312659c,301970902,3,2017-07-10,2017-07-10,10000.0,13000.0,30,Good,Savings,7.5814258,8.9826828,GT Bank,Permanent,42,"(38, 48]",3000.0,Low Risk
8a858f6e5a951fc2015a9b293e631f3d,301969350,7,2017-07-08,2017-07-08,30000.0,39000.0,60,Good,Savings,3.3716345,6.6164624,GT Bank,Permanent,39,"(38, 48]",9000.0,Low Risk
8a858f78550ba104015514abf59e56b3,301966083,11,2017-07-06,2017-07-06,40000.0,44000.0,30,Good,Other,7.4417198,9.0635319,Zenith Bank,Permanent,44,"(38, 48]",4000.0,Low Risk
8a858f7d5cf9aef9015d0abb2c974494,301992946,2,2017-07-24,2017-07-24,10000.0,11500.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858f9158be26030158cca6f4aa5f6e,301965334,9,2017-07-05,2017-07-05,20000.0,22250.0,15,Bad,Savings,6.0077345,5.4843285,EcoBank,Unknown,34,"(18, 38]",2250.0,Unknown
8a858ece5862630201586ef7d4c74e4d,301991246,9,2017-07-22,2017-07-22,30000.0,34500.0,30,Good,Savings,7.5918435,8.8903127,Access Bank,Permanent,36,"(18, 38]",4500.0,Low Risk
8a858eda5c8863ff015c9e0131d10bbd,301972855,2,2017-07-11,2017-07-11,10000.0,13000.0,30,Good,Savings,7.3660052,9.1344039,EcoBank,Permanent,50,"(48, 58]",3000.0,Low Risk
8a858ee055ffbe1701560850839a7c49,301985274,7,2017-07-19,2017-07-19,10000.0,11500.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858ee55830c4b901583188b0290def,301999809,10,2017-07-28,2017-07-28,30000.0,39000.0,60,Good,Other,3.3497543,6.508765,Zenith Bank,Permanent,52,"(48, 58]",9000.0,Low Risk
8a858ee758a4dfbc0158a5b0d9db0be8,301976577,9,2017-07-13,2017-07-13,30000.0,39000.0,60,Good,Savings,3.8754742,7.3261644,Zenith Bank,Student,32,"(18, 38]",9000.0,High Risk
8a858ef255c55fd60155c8f865611d5e,301993611,4,2017-07-24,2017-07-24,20000.0,24500.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a858ef7599330e0015993c3e1af2ecc,301999779,7,2017-07-28,2017-07-28,20000.0,24500.0,30,Good,Savings,3.3243648,6.4938396,UBA,Permanent,46,"(38, 48]",4500.0,Low Risk
8a858eff5b393484015b3935d76e0181,301999910,6,2017-07-28,2017-07-28,30000.0,34500.0,30,Good,Savings,7.3678434,9.0089998,Skye Bank,Permanent,38,"(18, 38]",4500.0,Low Risk
8a858f0455d9feaf0155e8d773b53966,301985589,9,2017-07-19,2017-07-19,30000.0,39000.0,60,Bad,Savings,8.5619725,12.0155955,Skye Bank,Permanent,46,"(38, 48]",9000.0,Low Risk
8a858f0a56ffda56015709a71f9c02c7,301993020,14,2017-07-24,2017-07-24,40000.0,44000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4000.0,Unknown
8a858f155554552501555685429f4905,302000363,15,2017-07-28,2017-07-28,30000.0,34500.0,30,Good,Other,3.3371601,6.6341039,GT Bank,Self-Employed,45,"(38, 48]",4500.0,Medium Risk
8a858f1e5add5268015ae7ca38b245d2,301958534,5,2017-07-01,2017-07-01,20000.0,24500.0,30,Good,Savings,3.8785952,7.3880557,Stanbic IBTC,Permanent,36,"(18, 38]",4500.0,Low Risk
8a858f275c451af5015c4e29f5373134,301999183,3,2017-07-27,2017-07-27,10000.0,13000.0,30,Good,Savings,3.3372953,6.6499933,GT Bank,Unknown,42,"(38, 48]",3000.0,Unknown
8a858f2c58dc6e680158e4e62c3b0ccd,301994296,2,2017-07-24,2017-07-24,10000.0,13000.0,30,Bad,Savings,3.2457042,6.6465445,First Bank,Permanent,36,"(18, 38]",3000.0,Low Risk
8a858f2f54e28d530154f1ba3a8f37c9,301998266,13,2017-07-27,2017-07-27,30000.0,34500.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a858f335c8d9723015c9d6671a90a47,301964448,2,2017-07-05,2017-07-05,10000.0,13000.0,30,Good,Savings,3.9813056,6.620715,First Bank,Permanent,43,"(38, 48]",3000.0,Low Risk
8a858f3d5bfc954e015bfcc137851d9d,301987308,5,2017-07-20,2017-07-20,20000.0,24500.0,30,Good,Savings,4.5100005,9.8838537,FCMB,Unknown,47,"(38, 48]",4500.0,Unknown
8a858f475c7ea023015c7ed3b27b0ccf,301995876,2,2017-07-25,2017-07-25,10000.0,13000.0,30,Good,Savings,3.4286341,6.4271847,GT Bank,Permanent,51,"(48, 58]",3000.0,Low Risk
8a858f555cacacdf015cb000734204fa,301978629,2,2017-07-15,2017-07-15,10000.0,11500.0,15,Good,Savings,4.5347186,7.7643589,EcoBank,Permanent,41,"(38, 48]",1500.0,Low Risk
8a858f585bfd6341015c005942497b6c,301987130,5,2017-07-20,2017-07-20,20000.0,24500.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a858f5e5bedf32a015bf2003648194a,301970844,3,2017-07-10,2017-07-10,10000.0,13000.0,30,Good,Savings,3.3639265,6.5969222,Access Bank,Unknown,39,"(38, 48]",3000.0,Unknown
8a858f6c5a37e2a3015a3914d98f0578,301975866,5,2017-07-13,2017-07-13,10000.0,13000.0,30,Bad,Savings,6.9324867,6.0378505,Skye Bank,Permanent,46,"(38, 48]",3000.0,Low Risk
8a858f735b437619015b438c6b3626c8,301970870,4,2017-07-10,2017-07-10,15000.0,18375.0,30,Good,Savings,7.0025486,4.8054935,GT Bank,Permanent,40,"(38, 48]",3375.0,Low Risk
8a858f7e5ba0189c015ba0ac3e254fe3,301965818,5,2017-07-06,2017-07-06,20000.0,24500.0,30,Good,Savings,5.8247251,5.5905122,GT Bank,Unknown,47,"(38, 48]",4500.0,Unknown
8a858f8e597cf3f40159837df1367cd9,301963489,4,2017-07-04,2017-07-04,20000.0,24500.0,30,Good,Savings,7.4473983,8.9973983,Access Bank,Permanent,42,"(38, 48]",4500.0,Low Risk
8a858f965c6950da015c6ea724353a26,301987826,3,2017-07-20,2017-07-20,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858f9c5a4817be015a48cd8369332b,301960915,6,2017-07-03,2017-07-03,10000.0,13000.0,30,Good,Savings,4.5603543,7.4837879,GT Bank,Permanent,36,"(18, 38]",3000.0,Low Risk
8a858fa154e2912f0154e914a60a06b3,301998287,2,2017-07-27,2017-07-27,10000.0,13000.0,30,Good,Savings,5.226981,7.4711703,Access Bank,Unemployed,35,"(18, 38]",3000.0,High Risk
8a858fa95c695f85015c7806a0387faa,302001428,4,2017-07-28,2017-07-28,20000.0,24500.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a858fb65b2020b2015b2387b22b70d4,301975083,5,2017-07-12,2017-07-12,20000.0,22250.0,15,Good,Savings,3.8647349,6.697984,GT Bank,Permanent,37,"(18, 38]",2250.0,Low Risk
8a858fba5cd5feee015ce43abdad3d9f,302002272,2,2017-07-29,2017-07-29,10000.0,11500.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858fc45d4233f2015d46edcac71b83,301999031,2,2017-07-27,2017-07-27,10000.0,13000.0,30,Bad,Savings,3.227413,6.6985546,GT Bank,Unknown,41,"(38, 48]",3000.0,Unknown
8a858fcf5b39c3ba015b3ce36bad10a2,301997371,4,2017-07-26,2017-07-26,10000.0,13000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858fd75cac5e18015cac9407ee1e4a,301989482,2,2017-07-21,2017-07-21,10000.0,13000.0,30,Good,Savings,3.3738595,6.5085536,Sterling Bank,Permanent,38,"(18, 38]",3000.0,Low Risk
8a858fea5b8c314d015b8c4fd9371600,301963485,4,2017-07-04,2017-07-04,20000.0,24500.0,30,Good,Savings,3.32143,6.5119583,GT Bank,Permanent,40,"(38, 48]",4500.0,Low Risk
8a858ff35c63d750015c65b799943098,301972530,2,2017-07-11,2017-07-11,10000.0,13000.0,30,Good,Savings,3.3401411,6.59378,Zenith Bank,Unknown,37,"(18, 38]",3000.0,Unknown
8a858ffd5c8d343d015c92886a4b7724,301971528,2,2017-07-10,2017-07-10,10000.0,13000.0,30,Bad,Savings,3.2860259,6.6524991,GT Bank,Unknown,46,"(38, 48]",3000.0,Unknown
8a858e165b90faf9015b9ed99b3e0c2d,301974119,4,2017-07-12,2017-07-12,10000.0,13000.0,30,Bad,Savings,3.5118753,6.676594,Zenith Bank,Permanent,51,"(48, 58]",3000.0,Low Risk
8a858e725c3ae262015c3dfc23de0ccf,302001650,3,2017-07-29,2017-07-29,10000.0,13000.0,30,Bad,Savings,4.5822726,7.7407505,EcoBank,Permanent,35,"(18, 38]",3000.0,Low Risk
8a858eea5c82f136015c82f59f3201c7,301966918,2,2017-07-06,2017-07-06,10000.0,11500.0,15,Bad,Savings,3.374589,7.1541192,Diamond Bank,Unknown,35,"(18, 38]",1500.0,Unknown
8a858f2656e154de0156f197d9a64b2e,302003151,2,2017-07-30,2017-07-30,10000.0,11500.0,15,Bad,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",1500.0,Unknown
8a858fa25bd92c20015bdec1e1616d76,301964082,3,2017-07-04,2017-07-04,10000.0,13000.0,30,Bad,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858ff554e290e10154f6ff4a302f7e,302001998,3,2017-07-29,2017-07-29,20000.0,24500.0,30,Bad,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4500.0,Unknown
8a85882653e2eb990153e7b4c52d2815,301989274,13,2017-07-21,2017-07-21,40000.0,44000.0,30,Good,Other,3.9102958,7.4395924,GT Bank,Self-Employed,41,"(38, 48]",4000.0,Medium Risk
8a8588ae53f1cb7c01540f4e83bc3b26,301995886,14,2017-07-25,2017-07-25,40000.0,48000.0,60,Good,Savings,3.3708865,6.5414733,Wema Bank,Permanent,35,"(18, 38]",8000.0,Low Risk
8a858900536a043401537f6cf1b222b7,301960359,8,2017-07-02,2017-07-02,40000.0,44000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",4000.0,Unknown
8a858959537a097401537c7ed53d0780,301972667,8,2017-07-11,2017-07-11,40000.0,48000.0,60,Good,Other,4.513617,7.5189141,First Bank,Self-Employed,32,"(18, 38]",8000.0,Medium Risk
8a8589a7545186b1015453b6a01b196e,301994135,3,2017-07-24,2017-07-24,20000.0,24500.0,30,Good,Other,3.3784965,6.5031006,First Bank,Permanent,51,"(48, 58]",4500.0,Low Risk
8a858e005c2154c2015c30e623201bdd,301981605,3,2017-07-17,2017-07-17,10000.0,11500.0,15,Good,Savings,3.322697,6.6277907,GT Bank,Permanent,49,"(48, 58]",1500.0,Low Risk
8a858e0a5668e69c015669d6d4233c13,301974290,3,2017-07-12,2017-07-12,10000.0,13000.0,30,Good,Savings,4.5558341,7.7962433,Access Bank,Permanent,35,"(18, 38]",3000.0,Low Risk
8a858e165ad25487015ad6eb97ee2fbe,301979013,8,2017-07-15,2017-07-15,30000.0,34500.0,30,Good,Savings,7.463155,9.053175,Diamond Bank,Unknown,43,"(38, 48]",4500.0,Unknown
8a858e205bcee61c015bcf7dfcf3355b,301985502,4,2017-07-19,2017-07-19,20000.0,22250.0,15,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",2250.0,Unknown
8a858e345a04f20b015a0b7763b67cf8,301964036,5,2017-07-04,2017-07-04,10000.0,11500.0,15,Bad,Savings,3.3141841,6.5070014,FCMB,Permanent,34,"(18, 38]",1500.0,Low Risk
8a858e4357be1daf0157bebb3c4c6fa3,301958812,9,2017-07-01,2017-07-01,20000.0,23000.0,30,Good,Unknown,3.5842222,6.6256812,Unknown,Unknown,40,"(38, 48]",3000.0,Unknown
8a858e495d1e235c015d2165e0c54533,301998825,2,2017-07-27,2017-07-27,10000.0,11500.0,15,Good,Savings,6.2344421,7.5522745,UBA,Permanent,35,"(18, 38]",1500.0,Low Risk
